title,raw_title,author,avg_rating,ratings_count,cover_url,details_url,page_count,genres,source,description
The Year Without Pants,The Year Without Pants,Scott Berkun,4.0,9,https://covers.openlibrary.org/b/id/7859733-L.jpg,https://openlibrary.org/works/OL17579381W,272,"Work environment, Authoring programs, Computer programs, Blogs, Web sites",open_library_api,"A behind-the-scenes look at the firm behind WordPress.com and the unique work culture that contributes to its phenomenal success.

50 million websites, or twenty percent of the entire web, use WordPress software. The force behind WordPress.com is a convention-defying company called Automattic, Inc., whose 120 employees work from anywhere in the world they wish, barely use email, and launch improvements to their products dozens of times a day. With a fraction of the resources of Google, Amazon, or Facebook, they have a similar impact on the future of the Internet. How is this possible? What's different about how they work, and what can other companies learn from their methods?

To find out, former Microsoft veteran Scott Berkun worked as a manager at WordPress.com, leading a team of young programmers developing new ideas. The Year Without Pants shares the secrets of WordPress.com's phenomenal success from the inside. Berkun's story reveals insights on creativity, productivity, and leadership from the kind of workplace that might be in everyone's future.

The Year Without Pants shares what every organization can learn from the world-changing ideas for the future of work at the heart of Automattic's success."
The Basics of Web Design,The Basics of Web Design,Terry Felke-Morris,0.0,0,https://covers.openlibrary.org/b/id/10125525-L.jpg,https://openlibrary.org/works/OL15621102W,496,"Html (document markup language), Cascading style sheets, Web site development, Web sites, design",open_library_api,
Create your own website,Create your own website,Scott Mitchell,0.0,0,https://covers.openlibrary.org/b/id/8322855-L.jpg,https://openlibrary.org/works/OL11641515W,215,"Web sites, Design, Websites, Web site development, Web sites, design",open_library_api,
Learning React,Learning React,Alex Banks,0.0,0,https://covers.openlibrary.org/b/id/10282783-L.jpg,https://openlibrary.org/works/OL20915214W,330,"Engineering, Java (computer program language), Web site development, Web applications--computer programs, Qa76.9.u83",open_library_api,"This book is for developers who want to learn the React library while learning the latest techniques currently emerging in the JavaScript language. This book does not assume any knowledge of React at all, but you will be better prepared for the contents of this book if you are comfortable with HTML, CSS, and JavaScript."
WordPress all-in-one for dummies,WordPress all-in-one for dummies,Lisa Sabin-Wilson,0.0,0,https://covers.openlibrary.org/b/id/8735593-L.jpg,https://openlibrary.org/works/OL16158839W,864,"Design, Computer programs, Weblogs, Blogs, Web sites",open_library_api,"Provides information on using WordPress to create and maintain a blog, covering such topics as domains and hosts, plugins, themes, creating and managing content, multimedia, and security."
UX for Beginners,UX for Beginners,Joel Marsh,2.0,1,https://covers.openlibrary.org/b/id/9147966-L.jpg,https://openlibrary.org/works/OL20488489W,256,"New products, Application software, development, Web sites, design, User interfaces (Computer systems)",open_library_api,
Web application architecture,Web application architecture,Leon Shklar,0.0,0,https://covers.openlibrary.org/b/id/305243-L.jpg,https://openlibrary.org/works/OL18764419W,440,"Development, Design, Application software, Software architecture, Web sites",open_library_api,
HTML5 For Web Designers,HTML5 For Web Designers,Jeremy Keith,4.3333335,9,https://covers.openlibrary.org/b/id/6666412-L.jpg,https://openlibrary.org/works/OL15437498W,0,"HTML (Document markup language), Multimedia communications, Web site development, HTML",open_library_api,"The HTML5 spec is 900 pages and hard to read. HTML5 for Web Designers is 85 pages and fun to read. Easy choice.

HTML5 is the longest HTML specification ever written. It is also the most powerful, and in some ways, the most confusing. What do accessible, content-focused standards-based web designers and front-end developers need to know? And how can we harness the power of HTML5 in today’s browsers?

In this brilliant and entertaining user’s guide, Jeremy Keith cuts to the chase, with crisp, clear, practical examples, and his patented twinkle and charm."
PHP cookbook,PHP cookbook,David Sklar,0.0,0,https://covers.openlibrary.org/b/id/805908-L.jpg,https://openlibrary.org/works/OL5759153W,810,"Algoritmen, PHP (Computer program language), Web sites, Internet programming, Design",open_library_api,
Building Cross-Platform Mobile and Web Apps for Engineers and Scientists,Building Cross-Platform Mobile and Web Apps for Engineers and Scientists,"Matt Triff, Rucha Lingras Pawan Lingras",2.0,1,https://covers.openlibrary.org/b/id/8895447-L.jpg,https://openlibrary.org/works/OL20240747W,0,Web site development,open_library_api,
Web Design,Web Design,Jennifer T. Campbell,0.0,0,https://covers.openlibrary.org/b/id/10190261-L.jpg,https://openlibrary.org/works/OL20870682W,260,"Web sites, design, Design, Web sites, Web site development",open_library_api,
Building Scalable Web Sites,Building Scalable Web Sites,Cal Henderson,0.0,0,https://covers.openlibrary.org/b/id/389263-L.jpg,https://openlibrary.org/works/OL8167609W,348,"Web sites, Design, Web site development, Web sites, design",open_library_api,"From the back cover: ""Learn the tricks of the trade so you can build and architect applications that scale quickly - without all the high-priced headaches and service-level agreements associated with enterprise app servers and proprietary programming and database products. Culled from the experience of the [flickr.com][1] lead developer, *Building Scalable Websites* offers techniques for creating fast sites that your users will enjoy.""


  [1]: http://flickr.com"
Starting an Online Business For Dummies,Starting an Online Business For Dummies,Greg Holden,0.0,0,https://covers.openlibrary.org/b/id/8515008-L.jpg,https://openlibrary.org/works/OL19548279W,456,"Electronic commerce, Computer networks, New business enterprises, Web site development",open_library_api,
Introducing HTML 5,Introducing HTML 5,Bruce Lawson,4.0,1,https://covers.openlibrary.org/b/id/8664599-L.jpg,https://openlibrary.org/works/OL16558904W,295,"HTML (Document markup language), Html (document markup language), Web site development",open_library_api,
Web Hosting For Dummies,Web Hosting For Dummies,Peter Pollock,0.0,0,https://covers.openlibrary.org/b/id/8515004-L.jpg,https://openlibrary.org/works/OL19548277W,360,"Web hosting, Web site development, Virtual reality, Web sites, design, Imaging systems",open_library_api,
Spring: Microservices with Spring Boot: Build and deploy microservices with Spring Boot,Spring: Microservices with Spring Boot: Build and deploy microservices with Spring Boot,Ranga Rao Karanam,0.0,0,https://covers.openlibrary.org/b/id/8508397-L.jpg,https://openlibrary.org/works/OL19542398W,140,"Application software, development, Java (computer program language), Web site development",open_library_api,
Building a Web site for dummies,Building a Web site for dummies,David A. Crowder,0.0,0,https://covers.openlibrary.org/b/id/522549-L.jpg,https://openlibrary.org/works/OL2039642W,382,"Computer Technology, Web sites, Web site development, Design, Nonfiction",open_library_api,"Ever wanted to build your own Web site to express your views? Or maybe you want to set up an e-business? Now, not only will you be able to create your own space on the Web, but you can also make it look professional with Building a Web Site For Dummies. This resourceful guide lays down all the basics for getting started with creating a Web site for your club, team, family, or business.   This is the only book that walks aspiring Webmasters like you through all the steps of designing, building, publishing, publicizing, and updating a Web site without concentrating on a single tool. While reading this laid-back and down-to-earth guide, you will discover how to:    Make your site easy to navigate  Get optimum listing on Google  Accept payment for an online business  Gain feedback with message boards  Add photos, sound, and video to your site     Along with this helpful guide is a CD-ROM that includes many exciting features to give you access to more Web site-creating tools:    Adobe Photoshop CS and Adobe GoLive CS tryout versions  Trial versions of Macromedia Flash MX 2004, ColdFusion MX Enterprise, Fireworks MX 2004, Dreamweaver MX 2004, and FreeHand MX  Hemera Photo-Objects 500 Sampler     Under the wing of David Crowder, author of over 10 books and former Vice President of Data Processing with National Research Corporation, creating your own Web site has never been easier. Building a Web Site for Dummies provides plenty of hands-on guidance to turn you into a Web designer in no time!   Note: CD-ROM/DVD and other supplementary materials are not included as part of eBook file.  Note: CD-ROM/DVD and other supplementary materials are not included."
